Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
France,2004,Solar,51753.589056896395,655.0244724736651,3638232086.17895,360936527,43453576398604.82,693458.2906419575,80145.5347994278,36914.3801442352,181280.49370940655,415325,1,1824808072.4626544,1,28.4053313324857,466.88507911772626,295.25139610674785,14.45521089108711,62.72234083200387,48.642956893827424,37.550121256537096,526.8575172599295,0.6322400305424926,0.15977714357877937,848145258.0863374,700327896.4718357,0.37266843965212515,1,16.79003843460868,42.78767610661603,0,177,8.075578000282027,1,0,94.84943675822024,5.934696446555099,66.95220946437978,0,1.5591403350102417,0.24697205348649387,3.6551662779074787,7.884749570671001,7.743403293728911,9.756423813809544,48.124656805683976,98.52924147329388,380,98,1177,903536,11.350759090797958,0,1
China,2023,Biomass,98172.26809406282,42499.148166711406,277227896.3795677,358916864,146191639730047.0,920029.4854552791,43403.37782972775,19819.257596021376,360934.6125935884,493855,1,2572765911.2039046,0,24.004122280985463,1284.6136730841602,118.93707318833859,10.381135637915408,73.24973761381712,12.343959921292635,87.69807151790047,275.43945630711136,0.5807343638770404,0.43840252425373666,95713803.30522692,146962876.73118377,0.37097993955198527,1,76.63747097016429,51.43599476966458,0,68,9.582537944672117,0,0,78.78210650680867,95.23029319001795,99.0189260919212,1,3.312791877078457,5.2125110821409235,7.236731545796616,7.584340290927667,9.141932724528074,99.45044981862277,83.15427178281652,46.4569282052019,624,22,1112,733422,22.804671370627627,1,1
USA,2019,Hydro,64697.26364054895,30076.268830684836,5502260539.8813305,724977654,23014752369717.7,921397.4571919012,83869.49554303644,82083.02717282392,91505.1282714569,807126,1,8178525088.26042,1,-9.890216352976207,2746.43191881026,196.2015295053519,8.0872031663305,56.266272836902196,79.47569122534162,67.31443760728294,652.4726456847987,0.3147155233686496,0.15179922509499993,141219216.05948246,250412560.69017607,9.646778743352554,1,32.23851398812847,14.709038367842886,1,846,0.5780297488758812,1,1,32.48542759173,6.288809466227329,7.929724734182275,0,0.18975216359867542,8.151292385182375,8.00137970879914,6.606865250653833,1.7032673996254433,60.48035422587574,86.32361504578395,7.868868874119861,843,57,2144,422976,40.64832467317117,1,0
Australia,2011,Hydro,59120.65596878495,10496.426768550464,7082683340.775986,498588866,81807052396949.1,746346.3261597891,14442.575347236834,56955.76356612034,138191.7564916957,764615,0,3657681935.3290005,1,-0.6624480373037951,1913.553020622384,259.3178287576226,13.64543575828276,92.32267571396575,19.034087425062385,0.025751445237542914,963.1036043324195,0.05523352460518283,0.3952210299603242,177926333.56262332,716044224.1345543,4.997107944464625,1,69.60469987502033,81.63592612336865,0,184,0.9411717382993889,1,0,67.51732647087204,73.72704834010405,48.16675211267256,0,9.515137898616242,9.470061442662363,5.915101679006809,5.997659394665206,0.6685939993720413,5.745688445936048,32.876309636265724,20.877267691054058,633,37,4062,859567,32.40010574290617,1,0
USA,2016,Geothermal,82133.14890617001,23202.33063005727,7587149123.083642,444234387,46817055260141.85,84590.64880693323,95708.7097613393,6702.195067922433,272251.8839718574,238369,1,1528953023.0106752,1,32.683310768416106,2753.0131475848716,203.61604188715313,3.601502715917912,10.582223349114184,37.67762499151783,81.27313950603721,546.790849993833,0.00048417558472502176,0.30467099465174013,844930525.0151612,272385762.377379,8.606672465483964,0,71.61739357755434,95.0386770689289,1,561,4.764149888808625,1,1,97.07423733327082,50.10255785744082,4.07882058747453,1,7.415798840042501,5.669146874683281,8.558516829041308,3.645456067117274,8.192947599004764,86.42717700570324,6.063992423289388,63.33470932548172,724,17,1319,167760,33.32287140045066,0,1
Canada,2003,Solar,16066.664731957646,15333.813062291461,9361396770.29796,1294028647,83869958064395.03,335788.0005634509,19463.102353100538,41795.28198513455,518107.5368972632,399077,1,7823912140.461491,1,-7.5426031316477875,2726.0906121874723,298.06703064112975,4.535067079216829,69.95260428583038,1.2177633817352596,57.024107295275826,121.69977074478764,0.6599868534260589,0.0702549793765046,631171228.3555816,687527277.1201607,9.130723031253773,1,0.33341766205166046,65.43744847377387,1,349,6.703595132133264,1,0,87.71253805779506,97.60523593130472,27.21175887962457,1,6.030741185488352,4.804178981745505,1.451808968665791,5.462319834113653,8.185565369584422,96.59510442678723,65.92521981290395,86.84595323974035,682,19,5226,264885,10.108037073391408,0,1
Germany,2006,Geothermal,16852.153494465812,6140.193003663744,6652237278.682168,1048038168,45807963961189.914,796368.1268975806,68861.11492058213,31498.62528609399,426239.4137500046,174114,1,1033514570.0577632,0,29.728196171513567,1681.8309369318026,261.7691429186964,12.590665682178134,82.22047317732455,54.76522644857064,72.46016553209003,95.83088588361115,0.18272801787481896,0.26423989206490217,808015933.5279313,615329672.8281008,6.3832693668934235,1,83.1752584753567,58.58344244817252,0,792,9.822877795544759,0,1,22.347093948276786,10.905269321220834,2.807776839406373,0,5.338061486625911,7.88003099867397,3.4783614551123065,1.6240417953368513,6.611348265351071,42.21614622772937,33.71031913178659,75.00636547096656,861,88,3163,587844,29.0042746348233,0,0
USA,2019,Hydro,89344.34959794655,4127.8615138121895,3944205127.3912873,635171162,40468040420869.98,875964.5581128638,24644.874401197176,88788.33050786718,212725.10915804678,265938,0,3168101875.5677342,1,19.38111998502065,1112.383770269312,104.70817024240533,14.149545624820176,44.40568292781906,44.07771109492076,19.33491517058753,463.31893970652,0.30505630610136536,0.13221012964767945,647289939.0406635,420188170.0029922,4.357222500595885,1,96.82963697869205,18.248140938964386,1,436,9.430037936867958,1,0,0.11881577000336652,47.98105861489089,50.416098905119064,1,4.438689135458147,0.9735932276003856,0.6470836859756468,0.046838487268818785,2.4799450909617873,39.8641104855197,81.40432971738414,32.73600290762221,640,9,8105,699794,59.03015439570968,1,0
USA,2005,Geothermal,27698.092898217124,235.7689088006458,3215394129.335674,286093049,198814436465567.66,423588.1730180927,23441.00193079745,13490.007167224538,175636.8181969417,50371,0,410915174.8968252,0,-8.823484498225877,1041.9137140848802,206.57846595033823,3.260521446944236,78.6407947562875,37.977045635926,56.074386889090874,153.63307877750103,0.35643989607101856,0.1450473182172171,230681078.00753674,433758109.14884245,0.33458688383211976,1,73.01336082843692,86.69428153182311,1,261,6.70611342816664,1,0,48.77874475684922,25.775371089938513,41.663103490711336,1,4.427545780227007,2.8887789003677455,1.7003977030680717,8.174369132443287,7.085701828542717,31.81489520516202,65.5775991632732,60.59958886806256,449,34,5319,77802,69.4802527148538,0,1
France,2002,Wind,37078.45551968889,40639.8162322813,9049422890.010912,1311304127,37115592838152.23,145118.19343430552,45491.3877442032,52780.18727381475,319980.61974621244,1320,1,7904837640.043468,0,1.286625702248676,690.595974381906,208.60502975990795,9.685733004855132,85.30490581746767,5.282065569442585,66.42332394940377,343.08926366513504,0.26542166068479245,0.43902137900837596,492215942.0714172,24687498.356357507,0.7831865840423535,0,96.86672186648197,40.47403321388724,0,766,2.328959886690493,1,1,64.96208569912747,90.12300627985982,26.141600669152453,0,9.466045132078925,1.147569277344953,8.008015301536982,0.2081873466717188,9.103750941169759,96.50128667692614,4.093526316792639,25.946941210896114,473,53,9822,952486,65.71998209929774,1,0
France,2022,Solar,66467.23004541552,40867.55882260977,1876380517.9551506,415103302,3198676374967.091,864791.6324758715,50087.19580577757,21404.07402722388,954393.304629479,186003,1,6746181883.644733,1,27.268796584289326,425.9928209862403,189.05630309882895,6.638997200244624,37.305457125198906,45.007848789670255,78.4979727477709,778.310673799113,0.7922894905736463,0.299849178003686,973086520.6354163,413838278.28163487,9.974652353542863,0,26.465442852933773,38.599313925282594,1,563,1.7152216952791444,0,1,36.26048164124622,15.475513191173496,5.69111725450554,0,1.879910688369677,9.625788782842019,6.704893068404269,5.8804214533155825,3.127700308834216,4.172918618318144,66.9293217162985,73.30513867348695,509,73,6804,827238,95.97194050838831,0,1
USA,2019,Hydro,5668.125861949007,14020.399645297559,4142253707.2654357,166679046,143983937763901.28,783641.938992698,6973.08956724414,32576.72372493957,126186.46752848568,88006,1,9315902363.72271,1,-0.15729395756680908,2280.9442103424276,273.2390365378039,10.346330888983188,98.27438074655892,13.643348311151682,34.659682347723674,910.3330394599745,0.8748289225034117,0.2607297849926353,909684064.5283202,551412707.9603614,8.289446345183284,1,67.44898776780143,95.07570107156212,0,977,7.304469046991336,0,1,7.724250776663455,24.638688629228422,94.77686940832015,0,2.366423184109511,6.895706335204947,4.63760067578634,6.113950360740712,8.873323640402118,42.53056253993226,1.5962736548625567,65.86326568859229,66,62,5126,743062,68.09896728605214,1,1
France,2023,Solar,13943.240818856959,31270.387022796367,5941298238.300728,595312830,116708383286377.66,124475.28072174062,46154.507772457684,22432.583157840152,147075.25276877123,84047,0,5565214982.4817095,1,-3.080500580330611,1088.779346124296,154.69774051537158,1.5776844141685769,70.61524364871401,51.64364024938073,78.11355911049014,369.3285838981809,0.4743804847319427,0.4685616919113911,384172793.76931226,837807759.228254,2.771784814586986,1,99.91041725809436,27.88287097098894,0,579,6.9295706665445405,0,1,70.64009731094606,6.439927864175942,43.757333694319236,0,9.12437449938934,2.6002933702763,5.418628628108134,3.5815858636003997,9.441767755174128,50.40126865829133,75.86580156197043,3.8237882793694555,362,72,139,673179,63.335356532634336,0,0
Japan,2013,Biomass,97343.62583431657,6997.247930585866,4829174522.917884,54991115,194054780918016.0,649395.8091538968,31933.013507717453,42253.35173787138,805817.9379394175,471188,0,4753863527.399253,1,0.21396891816860908,768.6587810659672,199.5847398357556,5.389410687924764,43.52515823129007,88.16525382437817,22.37565788656024,816.0142818963905,0.4048841250459385,0.16290504177702875,220324899.5290557,57538534.79066133,8.07721632973212,1,99.83516680644922,80.07836162407035,1,638,1.9602379642302181,1,1,88.2201465632062,15.584484015865685,81.30480216194537,1,9.046181900602724,2.1987500713746098,4.024043944498504,4.303369785756371,5.232948048609271,75.39213659315813,98.44915754640273,67.4062509029041,311,20,6149,979699,91.1072501954204,0,0
France,2003,Geothermal,62180.409541138826,9350.33808199662,2291851888.2362456,348113042,134936755786603.7,304637.40478244977,31923.432923197728,88398.00568856654,658460.6154858387,162962,1,638281621.3398985,1,16.097980385437996,2689.91077251572,252.05109306353256,8.900400618489627,77.9385090092394,95.68797686222138,53.72004978192456,120.19766310697753,0.2494812424744215,0.3713450108670039,354024817.1979143,144369585.57717574,7.253688243642404,0,49.94531129107623,9.579844726026476,1,461,6.560270157351054,0,1,12.637908037528723,85.7556576227457,68.71171008171183,0,5.324395954313573,4.6214392444511585,2.411376145870178,2.6514630068143905,0.9485100911946442,35.370239972854534,64.81112492970735,64.88973443613645,775,87,3014,368287,63.851331220401065,0,1
Germany,2001,Hydro,5416.980610720419,33445.28067575513,7211532980.056118,885763585,12367480483616.295,769800.659963296,98051.05500040531,90581.25101070959,830244.7805683404,213966,0,3576002776.483643,1,20.27335244872497,2600.2061086884464,291.38891546083676,14.427906947765958,4.4281006837489585,67.51946921220153,69.0984154792237,35.296106118086435,0.8587951222877487,0.4580931497114833,149581637.20956382,235931999.75365236,4.49046697041588,0,37.31574459177304,70.6642732622931,1,232,2.4349597880602722,0,0,36.4626902160081,83.08729937380586,56.4295980645246,1,1.0007003583143648,6.718954714995218,7.553288779953741,1.4949640290179378,9.672970012342427,98.99431598085475,39.469652253261266,79.33908304977786,200,88,7149,394477,88.64933354493404,0,1
Japan,2020,Wind,5736.136730901256,11957.927513813354,5148660072.12721,1480933564,66411176539966.0,43298.05280027658,95519.46138826992,40967.30017618227,769280.9786823269,234509,0,5560754964.5025,0,5.838409238146067,2801.74124818544,147.3691305890706,0.9296320594219837,28.091490080844917,96.14254188925301,90.89096029913436,929.7551678655915,0.240634121611087,0.4758875404112075,561277897.4964714,348826708.4321139,5.4784089430564,0,8.264344392498268,70.39378816483114,0,288,1.038995605162275,0,0,71.83155556914576,70.91978335385669,63.21225821431822,0,6.056588800868827,6.926111379840457,4.941187049276541,7.199066994318941,1.5574859901656601,24.217344147760002,8.855947772342965,19.060609296214682,948,40,7306,602658,48.51897134802395,0,0
France,2002,Wind,92030.32970040668,25512.73842058391,1367900335.1038804,768155460,80831533430785.56,970124.8843108197,3521.6003769338718,79051.79283296765,395151.22015359247,399949,0,5438316736.797133,0,21.33504509522122,313.96957570390725,108.38135019621976,8.01165388677876,34.22899109404104,48.083979000926746,68.28877783036921,888.1586228573318,0.4313507069014446,0.22526705700145533,257896465.37972984,65189316.14754278,4.797072758357549,0,2.510202948942397,19.451986226984364,1,791,8.006889819769276,0,1,51.45215084507372,14.495739374306405,70.94074725286099,0,3.0441242224826803,2.9325914581450485,4.3663845066083855,7.989371599514778,3.295460251315755,64.71100172469734,54.71658662667968,96.45420060013961,614,76,5104,683490,53.95687063362355,0,0
Canada,2006,Wind,61115.008381773594,1388.0507973269869,1618033311.9885414,481987364,194075539661033.88,110329.82685256081,23854.547293495187,46291.699700508994,772542.1198375787,530144,1,4576111321.42894,1,23.07467641252621,2386.389380620715,293.35681870920035,1.7879681750187975,83.0134063240952,21.582974129702293,31.01266421801303,444.7606291817841,0.5316152671149428,0.1266728507742209,901479918.5219725,444364487.00718343,7.720606784056451,1,40.743552948702714,49.6974134853429,1,425,5.314697059347406,0,1,3.645192413463716,44.77144709341806,55.20538012133552,1,7.9144058211753965,8.738530337551563,4.763466965322689,5.162094109111449,8.527348575161595,60.24323480101581,53.907333935276434,7.036462102201247,630,22,9496,428037,2.1937624926831933,1,0
France,2004,Hydro,66909.58219396726,3328.768748014228,3336327267.5815787,550801380,88468999421325.36,92489.65229732415,97191.41179189015,67235.79463348706,607896.1591327864,93793,1,7852058784.385744,0,1.9281209894388223,1240.0364604708343,128.92571652238047,2.090178947069427,66.08529194373506,67.2007298561703,55.25937206701715,324.2314921451606,0.3784327935477463,0.3431914374713648,104913477.30247734,280311831.95585513,8.641596696475148,1,85.26128488442221,49.01474665324431,1,23,5.008843986768021,1,0,54.136568531313344,70.04185837163632,24.55246470056357,0,3.2871067921631845,6.402474946928354,8.861473955415834,8.615827362257152,6.318894480842513,23.706573606519534,20.197975699008587,28.343934022087357,213,2,2622,524344,45.90499321037315,0,0
Japan,2019,Wind,95278.05467702769,12936.643494854312,6392790392.940807,858839280,12750011939399.598,862419.4366086912,81091.10467564182,64216.45855325859,713336.6821461688,290716,1,8706252699.703562,1,20.7182343897444,778.7925796835327,151.14610062364676,3.0284566145674,92.78699505931132,52.33412189689876,9.212165210924262,535.124723436788,0.34710664185365026,0.4194692837746545,69871150.12518042,695316013.0821826,8.35692859298797,0,74.0562547428371,55.358460137090916,0,298,1.6979253659508708,0,1,84.00992150664389,11.368264316388677,30.10820615705657,0,1.1164540426745018,7.607080357648273,7.446864061822751,9.570366182302187,7.567225601118536,85.01342733368898,68.68259726473096,67.78302381169054,208,49,7347,282374,11.808842062691182,1,1
China,2022,Solar,45940.103362710695,44770.593635212266,3403419322.989101,1461199397,164070300674581.62,171060.3403317751,14512.686304859968,42560.71976775055,691156.0008495299,840411,0,6884779522.08198,0,1.2253260340961063,1746.9024076478336,181.19609564996392,6.1428913970580155,67.85877479610912,58.429146036746204,4.999802184837443,206.847360950447,0.12350162019806454,0.34242288714110675,407847076.0638061,55658497.24725034,7.046965267109875,0,30.940667878849137,98.6409822512378,1,527,0.5637684239098162,0,1,76.05057336656911,2.7593939235205367,11.09347979409343,0,7.134720180962365,6.655837910915077,9.148840115026806,6.482497286122461,6.262141935652613,80.41260638030876,25.89646388360195,32.67653790972766,300,73,8287,88566,1.4673585303462744,1,0
